Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Sales_Amount
64544,12479,167,2022-12-07,1,1469,1469
64545,14460,185,2023-02-13,2,4663,9326
64546,10982,175,2023-08-01,3,3531,10593
64547,13224,108,2019-04-09,1,4568,4568
64548,10227,131,2019-04-18,3,3963,11889
64549,11267,174,2020-06-09,4,3739,14956
64550,12058,106,2019-02-19,2,2840,5680
64551,12252,181,2016-04-24,1,4112,4112
64552,12942,171,2019-09-08,4,4217,16868
64553,10157,196,2015-02-13,3,3427,10281
64554,12074,113,2024-08-28,3,3481,10443
64555,14064,106,2024-10-22,2,2840,5680
64556,10761,167,2017-05-24,4,1469,5876
64557,10774,127,2021-07-30,1,1507,1507
64558,11553,145,2019-09-20,2,4668,9336
64559,10958,126,2017-11-01,4,3327,13308
64560,10254,104,2015-12-22,2,1034,2068
64561,11570,137,2023-01-21,4,2774,11096
64562,13219,121,2023-10-14,1,1892,1892
64563,14214,128,2016-04-18,3,4153,12459
64564,13237,182,2020-10-01,3,3640,10920
64565,14646,132,2024-12-23,3,2539,7617
64566,14966,153,2020-07-29,1,4599,4599
64567,10808,133,2020-11-30,4,2667,10668
64568,14917,126,2020-01-14,2,3327,6654
64569,11782,117,2019-07-02,3,1354,4062
64570,11222,156,2019-02-10,3,1132,3396
64571,13664,193,2024-04-29,1,3400,3400
64572,13201,184,2017-03-25,1,2096,2096
64573,10880,130,2024-07-20,4,3381,13524
64574,10001,105,2017-12-26,4,2768,11072
64575,10167,106,2021-06-25,4,2840,11360
64576,12064,162,2022-05-05,2,2853,5706
64577,12705,110,2024-02-08,4,3201,12804
64578,10112,170,2016-02-05,4,3796,15184
64579,13440,110,2018-08-16,2,3201,6402
64580,11126,185,2015-01-05,3,4663,13989
64581,12642,144,2024-08-18,3,756,2268
64582,11430,156,2018-06-12,1,1132,1132
64583,12044,104,2020-07-27,2,1034,2068
64584,14603,113,2021-10-30,4,3481,13924
64585,11635,174,2020-02-14,3,3739,11217
64586,10671,180,2020-08-07,1,956,956
64587,13112,119,2020-09-17,2,3382,6764
64588,11691,170,2015-07-19,2,3796,7592
64589,13958,190,2019-09-02,2,3863,7726
64590,10965,162,2020-08-30,4,2853,11412
64591,10281,109,2023-08-12,4,4399,17596
64592,14447,146,2022-10-14,4,3287,13148
64593,11967,156,2021-01-05,1,1132,1132
64594,12809,174,2016-09-16,2,3739,7478
64595,11965,140,2024-03-09,1,396,396
64596,14824,167,2020-11-03,1,1469,1469
64597,13391,183,2018-01-30,1,4211,4211
64598,10823,162,2022-01-22,4,2853,11412
64599,11438,199,2020-10-11,2,2414,4828
64600,12062,146,2019-07-10,3,3287,9861
64601,13866,106,2016-11-22,4,2840,11360
64602,14295,129,2022-02-10,4,844,3376
64603,14774,119,2017-03-24,3,3382,10146
64604,14037,115,2021-09-21,1,2930,2930
64605,11465,157,2019-06-16,1,1761,1761
64606,10078,138,2023-11-19,4,3430,13720
64607,12160,121,2016-06-04,4,1892,7568
64608,14631,151,2024-11-01,4,2237,8948
64609,13188,139,2022-01-24,3,3807,11421
64610,11166,187,2020-09-02,4,4772,19088
64611,10790,120,2020-11-12,4,2691,10764
64612,11564,102,2015-10-23,2,4835,9670
64613,11323,132,2023-04-06,3,2539,7617
64614,11503,192,2023-11-26,3,4884,14652
64615,11492,104,2018-02-28,2,1034,2068
64616,11660,107,2016-06-16,1,932,932
64617,11316,103,2017-10-28,3,1276,3828
64618,13063,125,2017-06-06,4,3853,15412
64619,10125,109,2023-12-17,4,4399,17596
64620,13063,187,2023-01-04,1,4772,4772
64621,10519,187,2021-08-29,2,4772,9544
64622,12071,126,2024-11-06,2,3327,6654
64623,14258,164,2022-02-08,2,4350,8700
64624,12677,118,2018-11-30,4,680,2720
64625,12554,188,2021-08-17,2,3585,7170
64626,14978,191,2023-11-10,2,2740,5480
64627,13936,102,2022-02-17,4,4835,19340
64628,11045,101,2022-05-27,1,2654,2654
64629,11788,148,2020-08-08,4,4184,16736
64630,13536,180,2016-06-06,2,956,1912
64631,14579,163,2017-04-14,1,2018,2018
64632,11967,188,2018-10-09,2,3585,7170
64633,12357,136,2024-07-12,4,4231,16924
64634,14970,163,2016-05-25,4,2018,8072
64635,12251,175,2022-12-15,1,3531,3531
64636,13488,126,2023-03-30,2,3327,6654
64637,10142,106,2015-07-31,2,2840,5680
64638,11004,126,2017-07-15,1,3327,3327
64639,12155,193,2022-04-26,3,3400,10200
64640,12015,143,2015-12-11,4,3636,14544
64641,14625,101,2023-06-10,4,2654,10616
64642,13609,109,2015-12-02,2,4399,8798
64643,10969,127,2018-09-25,4,1507,6028
64644,13926,171,2020-03-12,1,4217,4217
64645,13959,103,2020-03-22,4,1276,5104
64646,12736,161,2019-08-29,1,2341,2341
64647,10805,173,2024-02-12,4,2154,8616
64648,11335,102,2020-10-02,3,4835,14505
64649,13985,174,2016-08-27,2,3739,7478
64650,10668,181,2015-10-23,3,4112,12336
64651,10385,131,2024-12-07,1,3963,3963
64652,13125,165,2024-01-02,2,3709,7418
64653,11609,118,2022-07-11,4,680,2720
64654,13255,106,2016-01-23,4,2840,11360
64655,13441,142,2023-09-14,3,3008,9024
64656,12749,168,2019-12-31,2,1252,2504
64657,10013,104,2019-02-05,4,1034,4136
64658,13008,199,2023-06-07,1,2414,2414
64659,12208,104,2019-04-17,3,1034,3102
64660,14168,165,2020-04-21,4,3709,14836
64661,12146,141,2023-11-14,1,4158,4158
64662,11866,143,2018-09-16,1,3636,3636
64663,10101,195,2020-05-29,3,1340,4020
64664,14080,155,2015-02-06,3,742,2226
64665,14377,119,2024-01-16,3,3382,10146
64666,14979,121,2015-07-02,1,1892,1892
64667,11313,158,2021-05-28,2,3816,7632
64668,12797,130,2019-03-26,2,3381,6762
64669,14705,107,2015-03-11,2,932,1864
64670,10450,169,2015-08-25,2,4890,9780
64671,13440,164,2016-04-08,2,4350,8700
64672,13502,102,2018-02-15,2,4835,9670
64673,13168,167,2015-07-10,4,1469,5876
64674,10121,179,2017-07-18,4,2935,11740
64675,13438,174,2020-03-01,3,3739,11217
64676,13857,109,2024-10-17,2,4399,8798
64677,11076,123,2024-10-15,4,3047,12188
64678,14414,114,2021-09-14,1,4363,4363
64679,12723,154,2020-03-29,1,2864,2864
64680,10702,145,2015-11-13,2,4668,9336
64681,13349,197,2016-12-18,1,2573,2573
64682,13669,116,2021-03-19,4,4172,16688
64683,13266,184,2016-10-19,1,2096,2096
64684,10021,172,2018-04-27,2,2784,5568
64685,12447,198,2021-05-28,3,3929,11787
64686,12250,195,2023-03-16,3,1340,4020
64687,12514,157,2021-03-20,4,1761,7044
64688,13223,108,2017-01-27,4,4568,18272
64689,14992,125,2022-09-07,4,3853,15412
64690,11183,141,2018-12-11,4,4158,16632
64691,12358,162,2024-07-10,2,2853,5706
64692,12552,177,2020-06-06,3,4283,12849
64693,12074,118,2020-09-16,3,680,2040
64694,10066,150,2019-01-16,2,507,1014
64695,14359,141,2018-05-15,1,4158,4158
64696,10472,134,2023-02-21,3,4073,12219
64697,12215,200,2021-09-13,2,1977,3954
64698,13226,181,2020-05-27,1,4112,4112
64699,10343,112,2023-12-03,4,2315,9260
64700,10718,180,2018-10-15,3,956,2868
64701,12461,177,2020-07-05,2,4283,8566
64702,13737,175,2017-10-26,3,3531,10593
64703,13256,178,2023-10-10,3,2491,7473
64704,13266,142,2017-09-24,2,3008,6016
64705,14090,155,2019-02-05,4,742,2968
64706,12531,192,2019-06-16,1,4884,4884
64707,13633,159,2022-01-04,2,1459,2918
64708,11056,151,2022-09-30,1,2237,2237
64709,10015,188,2015-03-24,2,3585,7170
64710,13390,153,2018-11-01,2,4599,9198
64711,13315,181,2021-07-10,3,4112,12336
64712,10017,109,2016-10-20,1,4399,4399
64713,12582,194,2020-11-19,1,3544,3544
64714,11780,103,2018-08-04,1,1276,1276
64715,11950,108,2022-11-12,3,4568,13704
64716,10081,182,2017-11-20,2,3640,7280
64717,13080,159,2018-08-30,3,1459,4377
64718,11019,130,2023-05-03,2,3381,6762
64719,10780,167,2021-01-10,2,1469,2938
64720,11825,155,2022-02-20,2,742,1484
64721,13865,134,2020-03-29,2,4073,8146
64722,12470,143,2019-04-26,4,3636,14544
64723,12514,128,2023-10-30,2,4153,8306
64724,12131,137,2017-07-31,3,2774,8322
64725,10325,189,2016-11-24,1,1885,1885
64726,13491,130,2015-08-20,2,3381,6762
64727,10677,171,2018-02-18,3,4217,12651
64728,12012,162,2023-12-01,3,2853,8559
64729,14889,129,2024-08-28,3,844,2532
64730,13617,102,2020-01-27,3,4835,14505
64731,13134,190,2016-01-23,3,3863,11589
64732,12705,157,2020-05-04,2,1761,3522
64733,11195,157,2022-05-03,1,1761,1761
64734,13076,142,2017-05-13,2,3008,6016
64735,10905,149,2018-06-03,2,1331,2662
64736,14598,157,2019-07-06,1,1761,1761
64737,14895,171,2018-05-03,4,4217,16868
64738,12905,118,2017-03-19,2,680,1360
64739,13301,170,2017-11-15,1,3796,3796
64740,11124,127,2020-06-10,2,1507,3014
64741,14317,154,2023-12-10,1,2864,2864
64742,13058,124,2023-06-18,4,2689,10756
64743,12271,197,2022-12-12,3,2573,7719
64744,12725,195,2016-06-20,1,1340,1340
64745,12259,134,2022-02-19,2,4073,8146
64746,13863,122,2016-12-11,2,4561,9122
64747,10931,188,2018-07-11,4,3585,14340
64748,13647,163,2019-03-19,4,2018,8072
64749,14982,136,2019-02-03,1,4231,4231
64750,14358,192,2021-04-05,3,4884,14652
64751,11272,184,2021-05-25,2,2096,4192
64752,13813,161,2016-01-03,3,2341,7023
64753,10798,182,2016-02-16,4,3640,14560
64754,13135,142,2023-06-21,4,3008,12032
64755,13464,196,2015-12-20,1,3427,3427
64756,12588,133,2019-04-15,4,2667,10668
64757,10417,174,2019-05-02,1,3739,3739
64758,14134,109,2021-10-03,1,4399,4399
64759,12356,125,2018-08-31,3,3853,11559
64760,14942,113,2017-02-20,3,3481,10443
64761,10898,147,2015-11-25,1,4388,4388
64762,10053,145,2019-02-02,1,4668,4668
64763,10606,105,2022-12-30,1,2768,2768
64764,13678,131,2022-09-30,4,3963,15852
64765,14548,131,2019-01-26,3,3963,11889
64766,10461,198,2024-08-12,4,3929,15716
64767,10775,190,2017-01-07,3,3863,11589
64768,14031,171,2018-06-25,4,4217,16868
64769,13328,141,2018-04-09,3,4158,12474
64770,13323,146,2022-08-28,1,3287,3287
64771,12695,152,2017-01-17,3,1446,4338
64772,13519,184,2019-11-30,4,2096,8384
64773,10485,186,2018-07-26,2,2062,4124
64774,14188,105,2021-01-04,3,2768,8304
64775,11188,112,2022-04-22,4,2315,9260
64776,13728,121,2015-05-23,3,1892,5676
64777,13997,109,2017-09-02,4,4399,17596
64778,12993,193,2015-03-12,2,3400,6800
64779,11710,191,2020-05-06,3,2740,8220
64780,11990,117,2021-06-16,1,1354,1354
64781,14274,124,2016-09-29,4,2689,10756
64782,14346,127,2016-04-11,4,1507,6028
64783,14861,108,2022-03-26,2,4568,9136
64784,13639,144,2015-02-10,1,756,756
64785,12715,162,2023-01-25,2,2853,5706
64786,14187,129,2017-02-09,3,844,2532
64787,10339,183,2021-07-31,2,4211,8422
64788,11662,174,2018-03-13,4,3739,14956
64789,14265,124,2019-09-03,3,2689,8067
64790,13695,134,2015-10-06,3,4073,12219
64791,14876,160,2024-09-12,1,686,686
64792,10170,131,2022-05-26,4,3963,15852
64793,14234,104,2023-04-05,2,1034,2068
64794,13100,195,2015-02-27,2,1340,2680
64795,14615,109,2015-06-17,3,4399,13197
64796,13013,190,2019-07-12,1,3863,3863
64797,12611,177,2023-11-12,1,4283,4283
64798,12474,190,2021-08-17,4,3863,15452
64799,13762,154,2015-03-23,4,2864,11456
64800,12689,101,2020-03-08,4,2654,10616
64801,14805,161,2015-05-14,3,2341,7023
64802,11291,173,2021-08-08,4,2154,8616
64803,12036,131,2019-02-17,1,3963,3963
64804,10107,188,2017-12-05,4,3585,14340
64805,12608,145,2015-09-19,1,4668,4668
64806,12186,160,2021-11-21,4,686,2744
64807,11689,186,2024-01-07,4,2062,8248
64808,10006,173,2020-11-09,3,2154,6462
64809,10523,187,2020-04-23,1,4772,4772
64810,13344,184,2015-01-19,3,2096,6288
64811,13896,142,2021-05-06,1,3008,3008
64812,10066,185,2016-07-30,4,4663,18652
64813,13411,127,2020-07-28,3,1507,4521
64814,12982,158,2022-12-21,4,3816,15264
64815,14594,169,2016-10-30,4,4890,19560
64816,12816,181,2021-09-28,2,4112,8224
64817,12018,198,2019-08-16,1,3929,3929
64818,11743,173,2018-06-24,1,2154,2154
64819,13510,134,2019-10-01,1,4073,4073
64820,14082,110,2018-08-18,1,3201,3201
64821,13535,166,2020-08-25,1,989,989
64822,12783,125,2016-09-11,3,3853,11559
64823,10363,103,2021-12-25,1,1276,1276
64824,13282,134,2024-06-28,3,4073,12219
64825,11635,171,2020-03-14,2,4217,8434
64826,10525,128,2022-07-06,2,4153,8306
64827,14927,109,2017-09-28,3,4399,13197
64828,11723,111,2021-02-09,2,1963,3926
64829,10420,193,2016-03-16,3,3400,10200
64830,14229,180,2016-08-03,1,956,956
64831,13865,139,2024-02-04,3,3807,11421
64832,11068,193,2016-01-11,2,3400,6800
64833,11401,113,2020-06-08,3,3481,10443
64834,11420,199,2019-01-21,2,2414,4828
64835,13134,111,2023-08-26,4,1963,7852
64836,13637,135,2021-07-21,3,2927,8781
64837,14003,108,2019-12-13,4,4568,18272
64838,10630,107,2016-12-29,2,932,1864
64839,14417,169,2020-03-08,1,4890,4890
64840,11835,170,2021-09-03,3,3796,11388
64841,14132,157,2015-06-29,1,1761,1761
64842,12354,135,2022-05-08,1,2927,2927
64843,13056,194,2021-08-20,1,3544,3544
64844,12941,111,2021-02-08,2,1963,3926
64845,10012,138,2022-12-01,2,3430,6860
64846,12131,191,2021-07-04,4,2740,10960
64847,13104,185,2020-05-22,4,4663,18652
64848,11432,178,2021-12-12,4,2491,9964
64849,13158,149,2021-02-25,1,1331,1331
64850,11435,135,2022-07-06,4,2927,11708
64851,10957,129,2021-12-01,3,844,2532
64852,13859,188,2022-10-27,2,3585,7170
64853,14809,200,2019-10-26,4,1977,7908
64854,13635,141,2019-01-18,2,4158,8316
64855,13904,196,2017-09-18,1,3427,3427
64856,10241,106,2023-05-23,2,2840,5680
64857,11956,110,2020-03-12,3,3201,9603
64858,12013,184,2019-01-03,2,2096,4192
64859,14992,184,2020-03-27,2,2096,4192
64860,14066,190,2021-12-21,3,3863,11589
64861,12804,185,2020-06-05,3,4663,13989
64862,13904,123,2022-05-01,4,3047,12188
64863,11025,146,2018-03-25,2,3287,6574
64864,10601,112,2019-01-22,4,2315,9260
64865,12330,155,2019-08-22,4,742,2968
64866,12699,113,2021-02-08,3,3481,10443
64867,14695,174,2016-03-11,2,3739,7478
64868,13027,107,2019-10-04,3,932,2796
64869,11143,112,2019-05-21,1,2315,2315
64870,11012,161,2015-02-15,2,2341,4682
64871,11104,125,2023-01-02,1,3853,3853
64872,11647,102,2019-12-01,2,4835,9670
64873,11701,126,2020-04-25,4,3327,13308
64874,10219,151,2020-05-18,3,2237,6711
64875,13589,169,2015-09-01,1,4890,4890
64876,10727,162,2015-06-05,2,2853,5706
64877,14614,172,2024-06-27,4,2784,11136
64878,10812,173,2017-08-19,3,2154,6462
64879,14910,139,2021-04-15,3,3807,11421
64880,14710,184,2017-08-02,1,2096,2096
64881,14522,111,2018-07-02,4,1963,7852
64882,11584,164,2018-10-17,2,4350,8700
64883,14038,186,2019-10-03,1,2062,2062
64884,10883,180,2022-11-06,2,956,1912
64885,10432,142,2020-05-16,4,3008,12032
64886,14035,110,2022-05-17,3,3201,9603
64887,10948,189,2021-08-21,3,1885,5655
64888,13908,119,2015-06-02,3,3382,10146
64889,11668,104,2022-09-20,2,1034,2068
64890,12983,183,2021-04-06,2,4211,8422
64891,12540,103,2024-09-01,3,1276,3828
64892,12114,181,2023-10-29,2,4112,8224
64893,10391,114,2019-01-03,2,4363,8726
64894,10083,110,2022-04-04,3,3201,9603
64895,11003,106,2015-08-28,3,2840,8520
64896,10481,131,2023-11-29,2,3963,7926
64897,10777,131,2021-06-15,2,3963,7926
64898,14090,148,2021-04-25,4,4184,16736
64899,11755,109,2024-09-01,1,4399,4399
64900,11249,176,2016-03-06,2,2897,5794
64901,11137,126,2016-05-14,4,3327,13308
64902,12700,102,2020-10-24,4,4835,19340
64903,13257,104,2015-10-24,1,1034,1034
64904,11536,196,2024-05-26,4,3427,13708
64905,13245,192,2021-02-08,4,4884,19536
64906,10523,106,2017-12-18,2,2840,5680
64907,11695,130,2024-12-02,1,3381,3381
64908,12253,155,2024-12-07,1,742,742
64909,14838,128,2018-11-30,4,4153,16612
64910,13610,161,2016-06-10,4,2341,9364
64911,10278,177,2019-10-22,3,4283,12849
64912,10148,155,2019-12-14,2,742,1484
64913,14874,136,2018-04-25,4,4231,16924
64914,14515,174,2017-11-14,3,3739,11217
64915,12586,174,2015-10-26,3,3739,11217
64916,13655,105,2023-12-08,2,2768,5536
64917,13621,129,2022-07-01,3,844,2532
64918,12440,200,2016-07-26,4,1977,7908
64919,10940,112,2018-02-28,3,2315,6945
64920,13710,122,2019-11-20,3,4561,13683
64921,14338,159,2016-11-06,4,1459,5836
64922,11224,139,2023-04-27,3,3807,11421
64923,13364,102,2021-12-26,1,4835,4835
64924,13024,114,2023-12-23,2,4363,8726
64925,11818,110,2021-04-04,4,3201,12804
64926,13373,148,2021-02-17,2,4184,8368
64927,10684,164,2017-11-17,4,4350,17400
64928,11233,103,2023-09-14,3,1276,3828
64929,13386,172,2024-01-08,2,2784,5568
64930,10617,160,2018-11-04,4,686,2744
64931,12074,181,2016-03-04,1,4112,4112
64932,12911,168,2020-11-01,4,1252,5008
64933,12018,121,2016-05-12,3,1892,5676
64934,14224,194,2021-04-03,3,3544,10632
64935,14509,119,2021-01-05,3,3382,10146
64936,12185,179,2017-04-30,1,2935,2935
64937,11358,120,2022-04-13,2,2691,5382
64938,14667,158,2022-12-01,1,3816,3816
64939,13064,142,2017-11-24,2,3008,6016
64940,12469,194,2017-08-01,4,3544,14176
64941,13921,110,2020-11-14,1,3201,3201
64942,14237,123,2024-01-18,1,3047,3047
64943,11940,188,2021-09-20,4,3585,14340
64944,13857,112,2023-03-27,3,2315,6945
64945,10051,109,2022-01-16,3,4399,13197
64946,12977,179,2019-11-17,4,2935,11740
64947,11361,129,2017-07-14,3,844,2532
64948,13737,182,2016-05-03,4,3640,14560
64949,13803,120,2016-02-08,1,2691,2691
64950,13803,165,2017-02-12,1,3709,3709
64951,10366,103,2018-05-31,2,1276,2552
64952,12956,108,2016-02-07,1,4568,4568
64953,13046,139,2021-11-03,2,3807,7614
64954,12004,164,2019-12-07,3,4350,13050
64955,12902,131,2015-07-03,4,3963,15852
64956,10258,172,2021-05-13,3,2784,8352
64957,13460,179,2017-06-13,4,2935,11740
64958,10045,122,2024-12-18,4,4561,18244
64959,10269,196,2019-05-12,1,3427,3427
64960,11335,105,2024-06-19,2,2768,5536
64961,10672,158,2019-02-25,2,3816,7632
64962,13639,173,2024-03-20,3,2154,6462
64963,10235,179,2015-03-02,1,2935,2935
64964,13208,163,2019-09-05,2,2018,4036
64965,12401,161,2017-09-16,2,2341,4682
64966,11418,152,2020-05-01,2,1446,2892
64967,14371,133,2015-05-26,3,2667,8001
64968,13255,122,2019-03-30,1,4561,4561
64969,10440,151,2015-07-02,2,2237,4474
64970,14968,111,2015-11-11,1,1963,1963
64971,10651,158,2016-10-20,2,3816,7632
64972,10034,150,2022-08-23,3,507,1521
64973,12753,170,2017-09-22,1,3796,3796
64974,14963,117,2022-10-27,2,1354,2708
64975,13033,146,2016-10-13,3,3287,9861
64976,14928,144,2019-08-11,3,756,2268
64977,11111,157,2023-02-25,3,1761,5283
64978,13282,105,2017-06-11,2,2768,5536
64979,10462,139,2020-09-14,3,3807,11421
64980,10322,158,2022-10-07,4,3816,15264
64981,14511,109,2023-07-25,3,4399,13197
64982,11875,193,2020-06-25,4,3400,13600
64983,13040,123,2017-11-30,3,3047,9141
64984,12238,147,2021-08-27,3,4388,13164
64985,14022,136,2015-06-18,3,4231,12693
64986,11257,131,2015-06-20,2,3963,7926
64987,12440,184,2017-01-08,1,2096,2096
64988,14010,123,2024-08-28,2,3047,6094
64989,13241,156,2022-03-30,2,1132,2264
64990,14264,171,2024-10-02,2,4217,8434
64991,13303,146,2018-08-10,1,3287,3287
64992,12712,158,2018-07-11,1,3816,3816
64993,11410,136,2021-04-13,3,4231,12693
64994,12429,168,2020-06-08,1,1252,1252
64995,11833,188,2015-05-28,2,3585,7170
64996,12025,160,2016-03-16,4,686,2744
64997,13347,114,2015-12-28,3,4363,13089
64998,14994,125,2021-03-19,4,3853,15412
64999,13932,171,2016-10-19,4,4217,16868
65000,12912,179,2015-04-18,4,2935,11740
65001,14958,144,2018-05-23,1,756,756
65002,14246,146,2023-10-07,2,3287,6574
65003,13214,113,2016-07-29,3,3481,10443
65004,12164,162,2015-10-27,3,2853,8559
65005,14920,119,2024-08-07,3,3382,10146
65006,11453,112,2020-03-07,4,2315,9260
65007,12754,190,2018-10-17,2,3863,7726
65008,12902,148,2015-08-12,3,4184,12552
65009,13072,133,2022-03-09,2,2667,5334
65010,14047,179,2024-09-28,1,2935,2935
65011,10306,137,2024-12-27,3,2774,8322
65012,11385,106,2018-10-29,1,2840,2840
65013,13368,189,2023-01-18,3,1885,5655
65014,11575,181,2022-07-04,4,4112,16448
65015,10873,143,2023-05-15,3,3636,10908
65016,10169,200,2018-02-05,3,1977,5931
65017,11604,150,2018-10-06,2,507,1014
65018,11031,146,2021-10-06,4,3287,13148
65019,11735,173,2018-11-16,4,2154,8616
65020,14443,128,2020-02-02,1,4153,4153
65021,13668,199,2020-10-24,3,2414,7242
65022,14831,167,2021-04-16,3,1469,4407
65023,11277,111,2015-08-29,2,1963,3926
65024,10543,120,2024-01-11,3,2691,8073
65025,10355,187,2022-11-04,2,4772,9544
65026,14809,130,2024-09-14,4,3381,13524
65027,14037,136,2019-08-27,3,4231,12693
65028,13440,176,2024-02-17,1,2897,2897
65029,10584,200,2020-08-24,2,1977,3954
65030,10511,199,2021-07-16,4,2414,9656
65031,10947,198,2016-10-26,2,3929,7858
65032,13474,168,2016-05-10,3,1252,3756
65033,11199,188,2019-01-04,4,3585,14340
65034,12872,136,2016-07-03,4,4231,16924
65035,13996,158,2020-09-15,1,3816,3816
65036,13922,128,2019-12-13,4,4153,16612
65037,14174,139,2022-09-17,3,3807,11421
65038,14536,166,2018-04-13,2,989,1978
65039,13304,143,2016-03-11,4,3636,14544
65040,12448,105,2021-05-29,3,2768,8304
65041,13285,192,2015-10-28,1,4884,4884
65042,11217,113,2023-03-20,2,3481,6962
65043,11291,200,2019-08-25,1,1977,1977
65044,14222,109,2018-09-24,1,4399,4399
65045,10502,194,2023-04-15,4,3544,14176
65046,12872,157,2017-11-12,2,1761,3522
65047,10387,127,2021-07-25,4,1507,6028
65048,10412,161,2022-12-06,1,2341,2341
65049,12007,177,2017-12-25,3,4283,12849
65050,12148,150,2018-11-19,2,507,1014
65051,13869,192,2021-10-16,1,4884,4884
65052,11339,182,2023-04-10,4,3640,14560
65053,10353,134,2023-05-07,1,4073,4073
65054,14965,185,2016-07-23,4,4663,18652
65055,13189,165,2023-05-23,3,3709,11127
65056,11303,145,2015-01-29,3,4668,14004
65057,10847,187,2023-08-21,4,4772,19088
65058,10526,134,2024-09-17,3,4073,12219
65059,12525,200,2024-08-07,3,1977,5931
65060,11879,173,2016-10-02,4,2154,8616
65061,14106,108,2023-10-10,4,4568,18272
65062,13631,194,2015-04-25,4,3544,14176
65063,13810,148,2023-07-03,1,4184,4184
65064,12820,136,2022-05-08,1,4231,4231
65065,12908,200,2018-01-06,1,1977,1977
65066,13078,182,2021-05-11,4,3640,14560
65067,13831,166,2021-07-19,2,989,1978
65068,11059,111,2016-11-10,4,1963,7852
65069,12490,152,2015-03-22,1,1446,1446
65070,13649,136,2020-06-08,2,4231,8462
65071,13265,195,2022-04-08,1,1340,1340
65072,13602,131,2016-12-21,3,3963,11889
65073,12294,124,2015-03-13,1,2689,2689
65074,10675,121,2020-07-22,2,1892,3784
65075,11879,196,2023-10-22,3,3427,10281
65076,11012,130,2023-07-07,1,3381,3381
65077,10794,172,2016-04-18,4,2784,11136
65078,10233,197,2017-10-17,2,2573,5146
65079,13028,164,2015-06-20,4,4350,17400
65080,13610,139,2020-09-18,4,3807,15228
65081,12174,101,2023-11-19,1,2654,2654
65082,13385,197,2021-10-07,3,2573,7719
65083,14607,142,2023-12-15,2,3008,6016
65084,12329,177,2023-01-14,3,4283,12849
65085,10798,186,2020-02-23,2,2062,4124
65086,13685,105,2018-05-30,3,2768,8304
65087,14488,112,2017-03-08,2,2315,4630
65088,14478,129,2021-11-02,2,844,1688
65089,12590,103,2018-12-22,1,1276,1276
65090,14702,161,2020-04-07,3,2341,7023
65091,14212,151,2019-01-11,1,2237,2237
65092,10509,136,2016-10-06,3,4231,12693
65093,11464,175,2021-10-15,4,3531,14124
65094,13363,190,2015-11-18,3,3863,11589
65095,13111,102,2023-10-29,1,4835,4835
65096,11048,129,2017-12-04,2,844,1688
65097,14872,141,2023-05-26,3,4158,12474
65098,14436,129,2015-11-20,2,844,1688
65099,10169,200,2021-09-25,3,1977,5931
65100,11562,164,2024-02-15,1,4350,4350
65101,13173,158,2018-05-27,4,3816,15264
65102,10575,183,2022-04-21,4,4211,16844
65103,11743,110,2020-09-25,4,3201,12804
65104,14571,111,2016-10-06,2,1963,3926
65105,14017,107,2019-09-08,1,932,932
65106,12359,177,2022-05-04,3,4283,12849
65107,14025,161,2017-04-20,1,2341,2341
65108,10531,166,2015-10-30,3,989,2967
65109,10991,194,2023-12-06,4,3544,14176
65110,12121,186,2020-04-30,2,2062,4124
65111,14965,153,2017-02-10,4,4599,18396
65112,12442,165,2017-09-10,2,3709,7418
65113,12529,127,2022-12-16,1,1507,1507
65114,12521,107,2022-03-09,1,932,932
65115,14409,165,2017-05-13,2,3709,7418
65116,11462,158,2015-12-02,1,3816,3816
65117,10952,125,2020-02-22,4,3853,15412
65118,10965,148,2024-01-05,1,4184,4184
65119,12135,104,2020-01-27,2,1034,2068
65120,14455,194,2016-10-21,3,3544,10632
65121,10695,108,2020-06-23,1,4568,4568
65122,12245,185,2016-09-03,1,4663,4663
65123,12804,168,2018-02-16,4,1252,5008
65124,13912,160,2017-06-22,2,686,1372
65125,13025,104,2020-10-30,4,1034,4136
65126,11409,108,2017-11-02,3,4568,13704
65127,14594,190,2017-08-26,3,3863,11589
65128,12979,193,2020-05-10,1,3400,3400
65129,10462,116,2021-11-30,1,4172,4172
65130,11618,119,2021-06-04,3,3382,10146
65131,10417,101,2020-11-09,1,2654,2654
65132,11389,134,2017-01-19,3,4073,12219
65133,14368,193,2022-07-06,4,3400,13600
65134,14488,191,2022-08-01,4,2740,10960
65135,12595,145,2018-07-23,4,4668,18672
65136,14821,163,2015-10-31,4,2018,8072
65137,11747,194,2022-12-25,1,3544,3544
65138,13502,106,2022-10-05,1,2840,2840
65139,12860,136,2020-02-04,2,4231,8462
65140,13979,166,2024-02-27,3,989,2967
65141,14491,178,2024-07-15,3,2491,7473
65142,14758,108,2015-02-05,1,4568,4568
65143,10853,167,2016-02-26,2,1469,2938
65144,13291,199,2024-09-19,4,2414,9656
65145,11712,127,2019-03-06,3,1507,4521
65146,12526,134,2021-07-13,4,4073,16292
65147,13647,128,2022-03-14,1,4153,4153
65148,12031,131,2016-09-19,1,3963,3963
65149,10237,117,2018-12-04,2,1354,2708
65150,11057,183,2016-04-07,4,4211,16844
65151,12261,155,2024-10-24,3,742,2226
65152,12427,175,2015-03-22,3,3531,10593
